Date,Time,Temperature,Humidity,SP3S-AQ2-01,TGS832-A00,TGS822,SP-11-00,NA,SK25F,NA,SB-51-00,SP-19-01,SP-31-00,TGS2602-B00,TGS2620-C00
17/12/2020,00:11:35,31.172732127870617,30.16276290023143,1.7474599847398138,1.3730819594079051,1.0964503830306733,0.6958699587974971,4.893904300320463,0.0037190904929040114,-0.0003312803296200213,3.054723418281703,0.10039044101938041,0.034709427743018474,0.5451061559591024,1.0979692720891194
17/12/2020,00:26:35,31.248391444775056,30.144655527580678,1.7477350099191216,1.376669787883412,1.095350282313445,0.6967012849076752,4.894066815199143,0.0037503433541889184,-0.00034378147413398444,3.0555922478254236,0.10047794903097818,0.0348406897604151,0.545593700595147,1.0992193865405162
17/12/2020,00:41:35,31.077579410493108,30.37725388469266,1.744640976651915,1.3675877063940183,1.0900372958950093,0.6955449290401342,4.894091817488174,0.0037128399206470303,-0.0003375309018770029,3.0595801129253792,0.10008416297878829,0.03459066687013581,0.5445436044559743,1.0964816358919587
17/12/2020,00:56:35,30.713791612624295,30.846773988454,1.7403655852281392,1.3601870288417521,1.0830804089729897,0.6943698214558213,4.894279334655882,0.0036003296200213643,-0.00035003204639096595,3.064580570730962,0.09944035403631932,0.0343343934075996,0.5428496993743328,1.0932250877460705
17/12/2020,01:11:35,30.771737748277012,30.890567381297526,1.7371965450938511,1.3556678650999532,1.0764985563863874,0.6947948603692967,4.894291835800398,0.0035815779032504196,-0.0003375309018770029,3.069043479322448,0.09886530138867702,0.034146876239890135,0.5437497817793376,1.0910186357393563
17/12/2020,01:26:35,30.62300043233895,31.164772004781153,1.7349463390813358,1.3536739325499774,1.0723731786967796,0.6950198809705479,4.894204327788799,0.003569076758736457,-0.0003312803296200213,3.0718624874103457,0.09857777506485582,0.034059368228292385,0.5430184648252708,1.090331072791088
17/12/2020,01:41:35,30.80084433254495,31.04158083466849,1.7333211902945214,1.3532613947810157,1.0691103799786363,0.695963717381352,4.8942355806500855,0.003619081336792308,-0.0003250297573630398,3.0743627163131393,0.0984777659087441,0.0340531176560354,0.5441498184037847,1.0897185167099033
17/12/2020,01:56:35,31.043755245288775,30.803692683299,1.7291333068823442,1.349623561727453,1.0658100778269495,0.6966200274683347,4.894198077216542,0.003731591637417974,-0.00034378147413398444,3.076131628261865,0.09849651762551505,0.03402811536700748,0.543612269189684,1.0873620509690218
17/12/2020,02:11:35,31.080160728363982,30.781872281986715,1.7252454509385016,1.3406039859606287,1.0611784037845253,0.696063726537464,4.894266833511368,0.0037190904929040114,-0.0003562826186479475,3.0789068823439654,0.09835900503586145,0.03394060735540972,0.5432497359987792,1.0847993163436591
17/12/2020,02:26:35,31.2549782558938,30.632181277180116,1.7208950526476419,1.3408227559896235,1.0592219746680913,0.6963762551503134,4.894010560048831,0.0037503433541889184,-0.00035628261864794746,3.0791069006561873,0.09829649931329162,0.03394060735540972,0.5408432656798411,1.0821240714176714
17/12/2020,02:41:35,31.297258462399228,30.56794079499504,1.7220826613764686,1.3445730993438116,1.0580218647947512,0.6962387425606595,4.894066815199143,0.0037565939264459004,-0.00035003204639096595,3.080732049443004,0.0981964901571799,0.03394060735540972,0.5430434671142986,1.0841867602624748
17/12/2020,02:56:35,31.315505709417366,30.524808626433707,1.7198387059362126,1.3301655302914694,1.0584406531359678,0.6950261315428049,4.894066815199143,0.003775345643216846,-0.00035003204639096595,3.0793944269800084,0.09829024874103465,0.03387185106058295,0.5412683045933162,1.0787237601098727
17/12/2020,03:11:35,31.355471630935128,30.50537880521859,1.7190011292537766,1.324508762398902,1.0560216816725163,0.6946948512131849,4.894073065771402,0.0037940973599877906,-0.0003312803296200213,3.0809195666107123,0.09809648100106819,0.03378434304898522,0.541568332061651,1.0771048618953154
17/12/2020,03:26:35,31.102591490552122,30.859845883878837,1.7178697756752637,1.3241587303525104,1.0531464184343047,0.6943635708835643,4.894254332366854,0.003775345643216846,-0.0003125286128490768,3.0826822279871817,0.09780270410499003,0.0337218373264154,0.5409807782694949,1.0773923882191356
17/12/2020,03:41:35,31.062892601917543,30.98751303374787,1.7168821852586604,1.3216960048832591,1.0482647215016028,0.6942510605829387,4.894085566915916,0.0037753456432168455,-0.00033128032962002137,3.086070038150466,0.09736516404700132,0.033559322447733866,0.5421308835647796,1.0759797588890578
17/12/2020,03:56:35,31.189377177589588,30.830650288649824,1.7153132916221578,1.3259713963070352,1.0459895132000605,0.6948698672363807,4.894160573783,0.0037878467877308095,-0.0003562826186479475,3.087682685792766,0.09719014802380586,0.033559322447733866,0.5423684053105446,1.0763297909354494
17/12/2020,04:11:35,31.09796292057679,30.956689809516536,1.7163946406226158,1.3293404547535477,1.0452894491072795,0.6944198260338773,4.894129320921715,0.0037940973599877906,-0.0003312803296200213,3.0890078071112472,0.09711514115672211,0.03356557301999085,0.5429747108194719,1.0784174820692813
17/12/2020,04:26:35,30.771470715393818,31.40301619999491,1.7153382939111856,1.31987083778422,1.0433205188463295,0.693238467877308,4.89432308866168,0.0037503433541889184,-0.0003250297573630398,3.089907889516252,0.09686511826644287,0.033409308713566295,0.5415058263390812,1.075548469403327
17/12/2020,04:41:35,30.714859744157067,31.625187558810815,1.716150868304593,1.3148766305508928,1.0426267053258054,0.6940197894094305,4.894304336944911,0.0037565939264459004,-0.0003375309018770028,3.0895078528918054,0.09672135510453231,0.03337805585228138,0.54227464672669,1.0748359041660305
